📝 Logging started: resnet152_pdt_20260218_172316.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 260
>>> Pruning starts at Epoch 60, every 10 epochs.
Epoch 1/260 | Loss: 4.4464 | Val Acc: 6.42% | Peak VRAM: 3895.78 MB
[Scientific Metrics] 🟢 Size: 203.46MB | 🔵 Sparsity: 8.34% | 🟡 Speedup: 1.09x
=========================================================================================


[Scientific Metrics - Epoch 130]
 🟢 Model Size: 221.98 MB -> 203.46 MB
 🔵 Sparsity: 20.59 %
 🟡 Speedup: 1.09x
💾 Checkpoint saved: resnet152_pdt_ep130_sp20.59.pth
Epoch 130/260 | Loss: 0.4831 | Val Acc: 67.05% | Peak VRAM: 15875.49 MB
Epoch 131/260 | Loss: 0.4793 | Val Acc: 67.22% | Peak VRAM: 3895.78 MB
Epoch 132/260 | Loss: 0.4763 | Val Acc: 67.52% | Peak VRAM: 3895.78 MB
Epoch 133/260 | Loss: 0.4732 | Val Acc: 68.24% | Peak VRAM: 3895.78 MB
Epoch 134/260 | Loss: 0.4745 | Val Acc: 65.86% | Peak VRAM: 3895.78 MB
Epoch 135/260 | Loss: 0.4712 | Val Acc: 67.77% | Peak VRAM: 3895.78 MB
Epoch 136/260 | Loss: 0.4712 | Val Acc: 65.83% | Peak VRAM: 3895.78 MB
Epoch 137/260 | Loss: 0.4712 | Val Acc: 67.81% | Peak VRAM: 3895.78 MB
Epoch 138/260 | Loss: 0.4720 | Val Acc: 67.28% | Peak VRAM: 3895.78 MB
Epoch 139/260 | Loss: 0.4664 | Val Acc: 65.88% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 140

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 140/260

============================== PDT Pruning Report: Epoch 140 ==============================
 [*] Pruned this step: 6017 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  213/ 256 |    16.8% | Hessian: 0.118010
 Group  2 |  213/ 256 |    16.8% | Hessian: 0.118010
 Group  3 |  213/ 256 |    16.8% | Hessian: 0.118010
 Group  4 |  489/ 512 |     4.5% | Hessian: 0.076537
 Group  5 |  489/ 512 |     4.5% | Hessian: 0.076537
 Group  6 |  489/ 512 |     4.5% | Hessian: 0.076537
 Group  7 |  489/ 512 |     4.5% | Hessian: 0.076537
 Group  8 |  489/ 512 |     4.5% | Hessian: 0.076537
 Group  9 |  489/ 512 |     4.5% | Hessian: 0.076537
 Group 10 |  489/ 512 |     4.5% | Hessian: 0.076537
 Group 11 |  489/ 512 |     4.5% | Hessian: 0.076537
 Group 12 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 13 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 14 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 15 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 16 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 17 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 18 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 19 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 20 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 21 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 22 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 23 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 24 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 25 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 26 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 27 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 28 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 29 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 30 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 31 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 32 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 33 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 34 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 35 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 36 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 37 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 38 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 39 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 40 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 41 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 42 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 43 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 44 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 45 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 46 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 47 |  624/1024 |    39.1% | Hessian: 0.074168
 Group 48 | 1497/2048 |    26.9% | Hessian: 0.050861
 Group 49 | 1497/2048 |    26.9% | Hessian: 0.050861
 Group 50 | 1497/2048 |    26.9% | Hessian: 0.050861

[Scientific Metrics] 🟢 Size: 201.78MB | 🔵 Sparsity: 9.10% | 🟡 Speedup: 1.10x
=========================================================================================


[Scientific Metrics - Epoch 140]
 🟢 Model Size: 221.98 MB -> 201.78 MB
 🔵 Sparsity: 22.51 %
 🟡 Speedup: 1.10x
💾 Checkpoint saved: resnet152_pdt_ep140_sp22.51.pth
Epoch 140/260 | Loss: 0.4884 | Val Acc: 65.85% | Peak VRAM: 15875.49 MB
Epoch 141/260 | Loss: 0.4801 | Val Acc: 67.61% | Peak VRAM: 3895.78 MB
Epoch 142/260 | Loss: 0.4775 | Val Acc: 64.92% | Peak VRAM: 3895.78 MB
Epoch 143/260 | Loss: 0.4742 | Val Acc: 66.25% | Peak VRAM: 3895.78 MB
Epoch 144/260 | Loss: 0.4760 | Val Acc: 67.43% | Peak VRAM: 3895.78 MB
Epoch 145/260 | Loss: 0.4727 | Val Acc: 64.02% | Peak VRAM: 3895.78 MB
Epoch 146/260 | Loss: 0.4684 | Val Acc: 65.02% | Peak VRAM: 3895.78 MB
Epoch 147/260 | Loss: 0.4681 | Val Acc: 66.44% | Peak VRAM: 3895.78 MB
Epoch 148/260 | Loss: 0.4717 | Val Acc: 67.84% | Peak VRAM: 3895.78 MB
Epoch 149/260 | Loss: 0.4725 | Val Acc: 66.59% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 150

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 150/260

============================== PDT Pruning Report: Epoch 150 ==============================
 [*] Pruned this step: 3553 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  210/ 256 |    18.0% | Hessian: 0.058531
 Group  2 |  210/ 256 |    18.0% | Hessian: 0.058531
 Group  3 |  210/ 256 |    18.0% | Hessian: 0.058531
 Group  4 |  488/ 512 |     4.7% | Hessian: 0.092478
 Group  5 |  488/ 512 |     4.7% | Hessian: 0.092478
 Group  6 |  488/ 512 |     4.7% | Hessian: 0.092478
 Group  7 |  488/ 512 |     4.7% | Hessian: 0.092478
 Group  8 |  488/ 512 |     4.7% | Hessian: 0.092478
 Group  9 |  488/ 512 |     4.7% | Hessian: 0.092478
 Group 10 |  488/ 512 |     4.7% | Hessian: 0.092478
 Group 11 |  488/ 512 |     4.7% | Hessian: 0.092478
 Group 12 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 13 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 14 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 15 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 16 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 17 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 18 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 19 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 20 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 21 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 22 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 23 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 24 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 25 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 26 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 27 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 28 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 29 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 30 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 31 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 32 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 33 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 34 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 35 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 36 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 37 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 38 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 39 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 40 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 41 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 42 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 43 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 44 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 45 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 46 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 47 |  603/1024 |    41.1% | Hessian: 0.030835
 Group 48 | 1482/2048 |    27.6% | Hessian: 0.079814
 Group 49 | 1482/2048 |    27.6% | Hessian: 0.079814
 Group 50 | 1482/2048 |    27.6% | Hessian: 0.079814

[Scientific Metrics] 🟢 Size: 200.85MB | 🔵 Sparsity: 9.51% | 🟡 Speedup: 1.11x
=========================================================================================


[Scientific Metrics - Epoch 150]
 🟢 Model Size: 221.98 MB -> 200.85 MB
 🔵 Sparsity: 23.62 %
 🟡 Speedup: 1.11x
💾 Checkpoint saved: resnet152_pdt_ep150_sp23.62.pth
Epoch 150/260 | Loss: 0.4730 | Val Acc: 68.60% | Peak VRAM: 15875.49 MB
Epoch 151/260 | Loss: 0.4764 | Val Acc: 68.26% | Peak VRAM: 3895.78 MB
Epoch 152/260 | Loss: 0.4739 | Val Acc: 68.05% | Peak VRAM: 3895.78 MB
Epoch 153/260 | Loss: 0.4728 | Val Acc: 68.46% | Peak VRAM: 3895.78 MB
Epoch 154/260 | Loss: 0.4761 | Val Acc: 64.99% | Peak VRAM: 3895.78 MB
Epoch 155/260 | Loss: 0.4690 | Val Acc: 67.36% | Peak VRAM: 3895.78 MB
Epoch 156/260 | Loss: 0.4753 | Val Acc: 68.40% | Peak VRAM: 3895.78 MB
Epoch 157/260 | Loss: 0.4659 | Val Acc: 67.98% | Peak VRAM: 3895.78 MB
Epoch 158/260 | Loss: 0.4708 | Val Acc: 67.17% | Peak VRAM: 3895.78 MB
Epoch 159/260 | Loss: 0.4668 | Val Acc: 66.19% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 160

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 160/260

============================== PDT Pruning Report: Epoch 160 ==============================
 [*] Pruned this step: 3567 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  208/ 256 |    18.8% | Hessian: 0.138472
 Group  2 |  208/ 256 |    18.8% | Hessian: 0.138472
 Group  3 |  208/ 256 |    18.8% | Hessian: 0.138472
 Group  4 |  484/ 512 |     5.5% | Hessian: 0.071710
 Group  5 |  484/ 512 |     5.5% | Hessian: 0.071710
 Group  6 |  484/ 512 |     5.5% | Hessian: 0.071710
 Group  7 |  484/ 512 |     5.5% | Hessian: 0.071710
 Group  8 |  484/ 512 |     5.5% | Hessian: 0.071710
 Group  9 |  484/ 512 |     5.5% | Hessian: 0.071710
 Group 10 |  484/ 512 |     5.5% | Hessian: 0.071710
 Group 11 |  484/ 512 |     5.5% | Hessian: 0.071710
 Group 12 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 13 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 14 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 15 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 16 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 17 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 18 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 19 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 20 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 21 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 22 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 23 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 24 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 25 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 26 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 27 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 28 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 29 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 30 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 31 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 32 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 33 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 34 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 35 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 36 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 37 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 38 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 39 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 40 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 41 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 42 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 43 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 44 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 45 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 46 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 47 |  591/1024 |    42.3% | Hessian: 0.031199
 Group 48 | 1199/2048 |    41.5% | Hessian: 0.022086
 Group 49 | 1199/2048 |    41.5% | Hessian: 0.022086
 Group 50 | 1199/2048 |    41.5% | Hessian: 0.022086

[Scientific Metrics] 🟢 Size: 197.66MB | 🔵 Sparsity: 10.95% | 🟡 Speedup: 1.12x
=========================================================================================


[Scientific Metrics - Epoch 160]
 🟢 Model Size: 221.98 MB -> 197.66 MB
 🔵 Sparsity: 25.69 %
 🟡 Speedup: 1.12x
💾 Checkpoint saved: resnet152_pdt_ep160_sp25.69.pth
Epoch 160/260 | Loss: 0.4817 | Val Acc: 67.67% | Peak VRAM: 15875.49 MB
Epoch 161/260 | Loss: 0.4818 | Val Acc: 67.71% | Peak VRAM: 3895.78 MB
Epoch 162/260 | Loss: 0.4766 | Val Acc: 68.17% | Peak VRAM: 3895.78 MB
Epoch 163/260 | Loss: 0.4748 | Val Acc: 68.71% | Peak VRAM: 3895.78 MB
Epoch 164/260 | Loss: 0.4776 | Val Acc: 67.49% | Peak VRAM: 3895.78 MB
Epoch 165/260 | Loss: 0.4672 | Val Acc: 65.94% | Peak VRAM: 3895.78 MB
Epoch 166/260 | Loss: 0.4667 | Val Acc: 66.91% | Peak VRAM: 3895.78 MB
Epoch 167/260 | Loss: 0.4701 | Val Acc: 68.14% | Peak VRAM: 3895.78 MB
Epoch 168/260 | Loss: 0.4730 | Val Acc: 67.86% | Peak VRAM: 3895.78 MB
Epoch 169/260 | Loss: 0.4736 | Val Acc: 67.52% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 170

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 170/260

============================== PDT Pruning Report: Epoch 170 ==============================
 [*] Pruned this step: 1939 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  207/ 256 |    19.1% | Hessian: 0.076019
 Group  2 |  207/ 256 |    19.1% | Hessian: 0.076019
 Group  3 |  207/ 256 |    19.1% | Hessian: 0.076019
 Group  4 |  484/ 512 |     5.5% | Hessian: 0.086679
 Group  5 |  484/ 512 |     5.5% | Hessian: 0.086679
 Group  6 |  484/ 512 |     5.5% | Hessian: 0.086679
 Group  7 |  484/ 512 |     5.5% | Hessian: 0.086679
 Group  8 |  484/ 512 |     5.5% | Hessian: 0.086679
 Group  9 |  484/ 512 |     5.5% | Hessian: 0.086679
 Group 10 |  484/ 512 |     5.5% | Hessian: 0.086679
 Group 11 |  484/ 512 |     5.5% | Hessian: 0.086679
 Group 12 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 13 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 14 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 15 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 16 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 17 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 18 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 19 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 20 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 21 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 22 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 23 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 24 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 25 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 26 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 27 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 28 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 29 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 30 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 31 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 32 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 33 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 34 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 35 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 36 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 37 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 38 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 39 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 40 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 41 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 42 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 43 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 44 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 45 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 46 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 47 |  578/1024 |    43.6% | Hessian: 0.008495
 Group 48 | 1092/2048 |    46.7% | Hessian: 0.041894
 Group 49 | 1092/2048 |    46.7% | Hessian: 0.041894
 Group 50 | 1092/2048 |    46.7% | Hessian: 0.041894

[Scientific Metrics] 🟢 Size: 196.24MB | 🔵 Sparsity: 11.59% | 🟡 Speedup: 1.13x
=========================================================================================


[Scientific Metrics - Epoch 170]
 🟢 Model Size: 221.98 MB -> 196.24 MB
 🔵 Sparsity: 26.75 %
 🟡 Speedup: 1.13x
💾 Checkpoint saved: resnet152_pdt_ep170_sp26.75.pth
Epoch 170/260 | Loss: 0.4789 | Val Acc: 68.94% | Peak VRAM: 15875.49 MB
Epoch 171/260 | Loss: 0.4750 | Val Acc: 68.35% | Peak VRAM: 3895.78 MB
Epoch 172/260 | Loss: 0.4763 | Val Acc: 65.61% | Peak VRAM: 3895.78 MB
Epoch 173/260 | Loss: 0.4714 | Val Acc: 67.21% | Peak VRAM: 3895.78 MB
Epoch 174/260 | Loss: 0.4635 | Val Acc: 69.13% | Peak VRAM: 3895.78 MB
Epoch 175/260 | Loss: 0.4668 | Val Acc: 67.41% | Peak VRAM: 3895.78 MB
Epoch 176/260 | Loss: 0.4679 | Val Acc: 67.40% | Peak VRAM: 3895.78 MB
Epoch 177/260 | Loss: 0.4661 | Val Acc: 67.14% | Peak VRAM: 3895.78 MB
Epoch 178/260 | Loss: 0.4617 | Val Acc: 68.38% | Peak VRAM: 3895.78 MB
Epoch 179/260 | Loss: 0.4669 | Val Acc: 68.84% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 180

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 180/260

============================== PDT Pruning Report: Epoch 180 ==============================
 [*] Pruned this step: 5572 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  206/ 256 |    19.5% | Hessian: 0.104033
 Group  2 |  206/ 256 |    19.5% | Hessian: 0.104033
 Group  3 |  206/ 256 |    19.5% | Hessian: 0.104033
 Group  4 |  481/ 512 |     6.1% | Hessian: 0.062262
 Group  5 |  481/ 512 |     6.1% | Hessian: 0.062262
 Group  6 |  481/ 512 |     6.1% | Hessian: 0.062262
 Group  7 |  481/ 512 |     6.1% | Hessian: 0.062262
 Group  8 |  481/ 512 |     6.1% | Hessian: 0.062262
 Group  9 |  481/ 512 |     6.1% | Hessian: 0.062262
 Group 10 |  481/ 512 |     6.1% | Hessian: 0.062262
 Group 11 |  481/ 512 |     6.1% | Hessian: 0.062262
 Group 12 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 13 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 14 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 15 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 16 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 17 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 18 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 19 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 20 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 21 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 22 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 23 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 24 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 25 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 26 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 27 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 28 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 29 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 30 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 31 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 32 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 33 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 34 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 35 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 36 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 37 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 38 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 39 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 40 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 41 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 42 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 43 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 44 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 45 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 46 |  546/1024 |    46.7% | Hessian: 0.012200
