📝 Logging started: resnet152_pdt_20260218_130350.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 300
>>> Pruning starts at Epoch 40, every 10 epochs.
Epoch 1/300 | Loss: 4.4237 | Val Acc: 7.68% | Peak VRAM: 3895.78 MB
 Group  7 |  490/ 512 |     4.3% | Hessian: 0.056506
 Group  8 |  490/ 512 |     4.3% | Hessian: 0.056506
 Group  9 |  490/ 512 |     4.3% | Hessian: 0.056506
 Group 10 |  490/ 512 |     4.3% | Hessian: 0.056506
 Group 11 |  490/ 512 |     4.3% | Hessian: 0.056506
 Group 12 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 13 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 14 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 15 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 16 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 17 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 18 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 19 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 20 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 21 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 22 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 23 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 24 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 25 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 26 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 27 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 28 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 29 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 30 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 31 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 32 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 33 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 34 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 35 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 36 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 37 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 38 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 39 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 40 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 41 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 42 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 43 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 44 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 45 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 46 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 47 |  595/1024 |    41.9% | Hessian: 0.014704
 Group 48 | 1246/2048 |    39.2% | Hessian: 0.030582
 Group 49 | 1246/2048 |    39.2% | Hessian: 0.030582
 Group 50 | 1246/2048 |    39.2% | Hessian: 0.030582

[Scientific Metrics] 🟢 Size: 198.87MB | 🔵 Sparsity: 10.41% | 🟡 Speedup: 1.12x
=========================================================================================


[Scientific Metrics - Epoch 120]
 🟢 Model Size: 221.98 MB -> 198.87 MB
 🔵 Sparsity: 24.38 %
 🟡 Speedup: 1.12x
💾 Checkpoint saved: resnet152_pdt_ep120_sp24.38.pth
Epoch 120/300 | Loss: 0.4833 | Val Acc: 68.84% | Peak VRAM: 15875.49 MB
Epoch 121/300 | Loss: 0.4806 | Val Acc: 65.54% | Peak VRAM: 3895.78 MB
Epoch 122/300 | Loss: 0.4887 | Val Acc: 67.32% | Peak VRAM: 3895.78 MB
Epoch 123/300 | Loss: 0.4826 | Val Acc: 66.42% | Peak VRAM: 3895.78 MB
Epoch 124/300 | Loss: 0.4846 | Val Acc: 67.81% | Peak VRAM: 3895.78 MB
Epoch 125/300 | Loss: 0.4778 | Val Acc: 67.42% | Peak VRAM: 3895.78 MB
Epoch 126/300 | Loss: 0.4808 | Val Acc: 65.98% | Peak VRAM: 3895.78 MB
Epoch 127/300 | Loss: 0.4724 | Val Acc: 66.98% | Peak VRAM: 3895.78 MB
Epoch 128/300 | Loss: 0.4803 | Val Acc: 68.21% | Peak VRAM: 3895.78 MB
Epoch 129/300 | Loss: 0.4809 | Val Acc: 66.47% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 130

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 130/300

============================== PDT Pruning Report: Epoch 130 ==============================
 [*] Pruned this step: 7558 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  224/ 256 |    12.5% | Hessian: 0.074405
 Group  2 |  224/ 256 |    12.5% | Hessian: 0.074405
 Group  3 |  224/ 256 |    12.5% | Hessian: 0.074405
 Group  4 |  485/ 512 |     5.3% | Hessian: 0.063025
 Group  5 |  485/ 512 |     5.3% | Hessian: 0.063025
 Group  6 |  485/ 512 |     5.3% | Hessian: 0.063025
 Group  7 |  485/ 512 |     5.3% | Hessian: 0.063025
 Group  8 |  485/ 512 |     5.3% | Hessian: 0.063025
 Group  9 |  485/ 512 |     5.3% | Hessian: 0.063025
 Group 10 |  485/ 512 |     5.3% | Hessian: 0.063025
 Group 11 |  485/ 512 |     5.3% | Hessian: 0.063025
 Group 12 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 13 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 14 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 15 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 16 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 17 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 18 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 19 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 20 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 21 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 22 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 23 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 24 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 25 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 26 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 27 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 28 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 29 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 30 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 31 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 32 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 33 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 34 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 35 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 36 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 37 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 38 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 39 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 40 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 41 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 42 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 43 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 44 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 45 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 46 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 47 |  564/1024 |    44.9% | Hessian: 0.043822
 Group 48 |  937/2048 |    54.2% | Hessian: 0.028805
 Group 49 |  937/2048 |    54.2% | Hessian: 0.028805
 Group 50 |  937/2048 |    54.2% | Hessian: 0.028805

[Scientific Metrics] 🟢 Size: 194.72MB | 🔵 Sparsity: 12.28% | 🟡 Speedup: 1.14x
=========================================================================================


[Scientific Metrics - Epoch 130]
 🟢 Model Size: 221.98 MB -> 194.72 MB
 🔵 Sparsity: 27.52 %
 🟡 Speedup: 1.14x
💾 Checkpoint saved: resnet152_pdt_ep130_sp27.52.pth
Epoch 130/300 | Loss: 0.5084 | Val Acc: 67.38% | Peak VRAM: 15875.49 MB
Epoch 131/300 | Loss: 0.5075 | Val Acc: 66.98% | Peak VRAM: 3895.78 MB
Epoch 132/300 | Loss: 0.5030 | Val Acc: 65.68% | Peak VRAM: 3895.78 MB
Epoch 133/300 | Loss: 0.4925 | Val Acc: 66.93% | Peak VRAM: 3895.78 MB
Epoch 134/300 | Loss: 0.4929 | Val Acc: 67.10% | Peak VRAM: 3895.78 MB
Epoch 135/300 | Loss: 0.4896 | Val Acc: 66.52% | Peak VRAM: 3895.78 MB
Epoch 136/300 | Loss: 0.4841 | Val Acc: 67.45% | Peak VRAM: 3895.78 MB
Epoch 137/300 | Loss: 0.4799 | Val Acc: 68.70% | Peak VRAM: 3895.78 MB
Epoch 138/300 | Loss: 0.4865 | Val Acc: 65.59% | Peak VRAM: 3895.78 MB
Epoch 139/300 | Loss: 0.4862 | Val Acc: 68.49% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 140

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 140/300

============================== PDT Pruning Report: Epoch 140 ==============================
 [*] Pruned this step: 1457 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  217/ 256 |    15.2% | Hessian: 0.095294
 Group  2 |  217/ 256 |    15.2% | Hessian: 0.095294
 Group  3 |  217/ 256 |    15.2% | Hessian: 0.095294
 Group  4 |  479/ 512 |     6.4% | Hessian: 0.071300
 Group  5 |  479/ 512 |     6.4% | Hessian: 0.071300
 Group  6 |  479/ 512 |     6.4% | Hessian: 0.071300
 Group  7 |  479/ 512 |     6.4% | Hessian: 0.071300
 Group  8 |  479/ 512 |     6.4% | Hessian: 0.071300
 Group  9 |  479/ 512 |     6.4% | Hessian: 0.071300
 Group 10 |  479/ 512 |     6.4% | Hessian: 0.071300
 Group 11 |  479/ 512 |     6.4% | Hessian: 0.071300
 Group 12 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 13 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 14 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 15 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 16 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 17 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 18 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 19 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 20 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 21 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 22 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 23 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 24 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 25 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 26 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 27 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 28 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 29 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 30 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 31 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 32 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 33 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 34 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 35 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 36 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 37 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 38 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 39 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 40 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 41 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 42 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 43 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 44 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 45 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 46 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 47 |  559/1024 |    45.4% | Hessian: 0.007079
 Group 48 |  769/2048 |    62.5% | Hessian: 0.040265
 Group 49 |  769/2048 |    62.5% | Hessian: 0.040265
 Group 50 |  769/2048 |    62.5% | Hessian: 0.040265

[Scientific Metrics] 🟢 Size: 192.93MB | 🔵 Sparsity: 13.09% | 🟡 Speedup: 1.15x
=========================================================================================


[Scientific Metrics - Epoch 140]
 🟢 Model Size: 221.98 MB -> 192.93 MB
 🔵 Sparsity: 28.63 %
 🟡 Speedup: 1.15x
💾 Checkpoint saved: resnet152_pdt_ep140_sp28.63.pth
Epoch 140/300 | Loss: 0.4811 | Val Acc: 66.45% | Peak VRAM: 15875.49 MB
Epoch 141/300 | Loss: 0.4917 | Val Acc: 65.93% | Peak VRAM: 3895.78 MB
Epoch 142/300 | Loss: 0.4942 | Val Acc: 67.50% | Peak VRAM: 3895.78 MB
Epoch 143/300 | Loss: 0.4917 | Val Acc: 67.54% | Peak VRAM: 3895.78 MB
Epoch 144/300 | Loss: 0.4828 | Val Acc: 68.51% | Peak VRAM: 3895.78 MB
Epoch 145/300 | Loss: 0.4802 | Val Acc: 66.69% | Peak VRAM: 3895.78 MB
Epoch 146/300 | Loss: 0.4810 | Val Acc: 67.37% | Peak VRAM: 3895.78 MB
Epoch 147/300 | Loss: 0.4820 | Val Acc: 68.84% | Peak VRAM: 3895.78 MB
Epoch 148/300 | Loss: 0.4801 | Val Acc: 67.28% | Peak VRAM: 3895.78 MB
Epoch 149/300 | Loss: 0.4789 | Val Acc: 66.36% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 150

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 150/300

============================== PDT Pruning Report: Epoch 150 ==============================
 [*] Pruned this step: 7784 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  214/ 256 |    16.4% | Hessian: 0.069368
 Group  2 |  214/ 256 |    16.4% | Hessian: 0.069368
 Group  3 |  214/ 256 |    16.4% | Hessian: 0.069368
 Group  4 |  471/ 512 |     8.0% | Hessian: 0.045066
 Group  5 |  471/ 512 |     8.0% | Hessian: 0.045066
 Group  6 |  471/ 512 |     8.0% | Hessian: 0.045066
 Group  7 |  471/ 512 |     8.0% | Hessian: 0.045066
 Group  8 |  471/ 512 |     8.0% | Hessian: 0.045066
 Group  9 |  471/ 512 |     8.0% | Hessian: 0.045066
 Group 10 |  471/ 512 |     8.0% | Hessian: 0.045066
 Group 11 |  471/ 512 |     8.0% | Hessian: 0.045066
 Group 12 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 13 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 14 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 15 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 16 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 17 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 18 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 19 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 20 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 21 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 22 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 23 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 24 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 25 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 26 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 27 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 28 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 29 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 30 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 31 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 32 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 33 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 34 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 35 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 36 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 37 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 38 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 39 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 40 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 41 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 42 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 43 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 44 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 45 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 46 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 47 |  519/1024 |    49.3% | Hessian: 0.026062
 Group 48 |  706/2048 |    65.5% | Hessian: 0.011387
 Group 49 |  706/2048 |    65.5% | Hessian: 0.011387
 Group 50 |  706/2048 |    65.5% | Hessian: 0.011387

[Scientific Metrics] 🟢 Size: 190.97MB | 🔵 Sparsity: 13.97% | 🟡 Speedup: 1.16x
=========================================================================================


[Scientific Metrics - Epoch 150]
 🟢 Model Size: 221.98 MB -> 190.97 MB
 🔵 Sparsity: 30.81 %
 🟡 Speedup: 1.16x
💾 Checkpoint saved: resnet152_pdt_ep150_sp30.81.pth
Epoch 150/300 | Loss: 0.5005 | Val Acc: 67.69% | Peak VRAM: 15875.49 MB
Epoch 151/300 | Loss: 0.5017 | Val Acc: 66.62% | Peak VRAM: 3895.78 MB
Epoch 152/300 | Loss: 0.4976 | Val Acc: 66.82% | Peak VRAM: 3895.78 MB
Epoch 153/300 | Loss: 0.4850 | Val Acc: 67.46% | Peak VRAM: 3895.78 MB
Epoch 154/300 | Loss: 0.4880 | Val Acc: 68.27% | Peak VRAM: 3895.78 MB
Epoch 155/300 | Loss: 0.4848 | Val Acc: 65.40% | Peak VRAM: 3895.78 MB
Epoch 156/300 | Loss: 0.4867 | Val Acc: 68.01% | Peak VRAM: 3895.78 MB
Epoch 157/300 | Loss: 0.4842 | Val Acc: 67.32% | Peak VRAM: 3895.78 MB
Epoch 158/300 | Loss: 0.4782 | Val Acc: 68.01% | Peak VRAM: 3895.78 MB
Epoch 159/300 | Loss: 0.4850 | Val Acc: 67.76% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 160

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 160/300

============================== PDT Pruning Report: Epoch 160 ==============================
 [*] Pruned this step: 5721 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  212/ 256 |    17.2% | Hessian: 0.086941
 Group  2 |  212/ 256 |    17.2% | Hessian: 0.086941
 Group  3 |  212/ 256 |    17.2% | Hessian: 0.086941
 Group  4 |  465/ 512 |     9.2% | Hessian: 0.080803
 Group  5 |  465/ 512 |     9.2% | Hessian: 0.080803
 Group  6 |  465/ 512 |     9.2% | Hessian: 0.080803
 Group  7 |  465/ 512 |     9.2% | Hessian: 0.080803
 Group  8 |  465/ 512 |     9.2% | Hessian: 0.080803
 Group  9 |  465/ 512 |     9.2% | Hessian: 0.080803
 Group 10 |  465/ 512 |     9.2% | Hessian: 0.080803
 Group 11 |  465/ 512 |     9.2% | Hessian: 0.080803
 Group 12 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 13 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 14 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 15 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 16 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 17 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 18 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 19 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 20 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 21 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 22 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 23 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 24 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 25 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 26 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 27 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 28 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 29 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 30 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 31 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 32 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 33 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 34 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 35 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 36 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 37 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 38 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 39 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 40 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 41 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 42 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 43 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 44 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 45 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 46 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 47 |  492/1024 |    52.0% | Hessian: 0.026491
 Group 48 |  587/2048 |    71.3% | Hessian: 0.009454
 Group 49 |  587/2048 |    71.3% | Hessian: 0.009454
 Group 50 |  587/2048 |    71.3% | Hessian: 0.009454

[Scientific Metrics] 🟢 Size: 188.91MB | 🔵 Sparsity: 14.89% | 🟡 Speedup: 1.18x
=========================================================================================


[Scientific Metrics - Epoch 160]
 🟢 Model Size: 221.98 MB -> 188.91 MB
 🔵 Sparsity: 32.70 %
 🟡 Speedup: 1.18x
💾 Checkpoint saved: resnet152_pdt_ep160_sp32.70.pth
Epoch 160/300 | Loss: 0.5128 | Val Acc: 68.89% | Peak VRAM: 15875.49 MB
Epoch 161/300 | Loss: 0.5017 | Val Acc: 67.86% | Peak VRAM: 3895.78 MB
Epoch 162/300 | Loss: 0.4969 | Val Acc: 66.79% | Peak VRAM: 3895.78 MB
Epoch 163/300 | Loss: 0.4971 | Val Acc: 67.04% | Peak VRAM: 3895.78 MB
Epoch 164/300 | Loss: 0.4955 | Val Acc: 67.96% | Peak VRAM: 3895.78 MB
Epoch 165/300 | Loss: 0.4907 | Val Acc: 67.07% | Peak VRAM: 3895.78 MB
Epoch 166/300 | Loss: 0.4897 | Val Acc: 66.83% | Peak VRAM: 3895.78 MB
Epoch 167/300 | Loss: 0.4895 | Val Acc: 66.51% | Peak VRAM: 3895.78 MB
Epoch 168/300 | Loss: 0.4886 | Val Acc: 68.45% | Peak VRAM: 3895.78 MB
Epoch 169/300 | Loss: 0.4840 | Val Acc: 66.74% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 170

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 170/300

============================== PDT Pruning Report: Epoch 170 ==============================
 [*] Pruned this step: 6013 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  208/ 256 |    18.8% | Hessian: 0.095131
 Group  2 |  208/ 256 |    18.8% | Hessian: 0.095131
