📝 Logging started: resnet152_pdt_20260219_021930.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 250
>>> Pruning starts at Epoch 40, every 15 epochs.
Epoch 1/250 | Loss: 4.4066 | Val Acc: 7.94% | Peak VRAM: 3895.78 MB
 Group 27 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 28 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 29 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 30 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 31 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 32 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 33 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 34 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 35 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 36 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 37 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 38 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 39 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 40 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 41 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 42 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 43 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 44 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 45 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 46 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 47 |  137/1024 |    86.6% | Hessian: 0.019887
 Group 48 |  420/2048 |    79.5% | Hessian: 0.021853
 Group 49 |  420/2048 |    79.5% | Hessian: 0.021853
 Group 50 |  420/2048 |    79.5% | Hessian: 0.021853

[Scientific Metrics] 🟢 Size: 173.43MB | 🔵 Sparsity: 21.87% | 🟡 Speedup: 1.28x
=========================================================================================


[Scientific Metrics - Epoch 145]
 🟢 Model Size: 221.98 MB -> 173.43 MB
 🔵 Sparsity: 51.72 %
 🟡 Speedup: 1.28x
💾 Checkpoint saved: resnet152_pdt_ep145_sp51.72.pth
Epoch 145/250 | Loss: 0.7970 | Val Acc: 64.50% | Peak VRAM: 15875.49 MB
Epoch 146/250 | Loss: 0.7199 | Val Acc: 65.22% | Peak VRAM: 3895.78 MB
Epoch 147/250 | Loss: 0.6871 | Val Acc: 65.18% | Peak VRAM: 3895.78 MB
Epoch 148/250 | Loss: 0.6754 | Val Acc: 65.21% | Peak VRAM: 3895.78 MB
Epoch 149/250 | Loss: 0.6647 | Val Acc: 65.44% | Peak VRAM: 3895.78 MB
Epoch 150/250 | Loss: 0.6481 | Val Acc: 67.26% | Peak VRAM: 3895.78 MB
Epoch 151/250 | Loss: 0.6364 | Val Acc: 67.27% | Peak VRAM: 3895.78 MB
Epoch 152/250 | Loss: 0.6229 | Val Acc: 66.66% | Peak VRAM: 3895.78 MB
Epoch 153/250 | Loss: 0.6141 | Val Acc: 66.59% | Peak VRAM: 3895.78 MB
Epoch 154/250 | Loss: 0.6146 | Val Acc: 66.42% | Peak VRAM: 3895.78 MB
Epoch 155/250 | Loss: 0.6078 | Val Acc: 63.32% | Peak VRAM: 3895.78 MB
Epoch 156/250 | Loss: 0.5953 | Val Acc: 66.04% | Peak VRAM: 3895.78 MB
Epoch 157/250 | Loss: 0.5983 | Val Acc: 67.40% | Peak VRAM: 3895.78 MB
Epoch 158/250 | Loss: 0.5958 | Val Acc: 68.73% | Peak VRAM: 3895.78 MB
Epoch 159/250 | Loss: 0.5927 | Val Acc: 66.78% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 160

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 160/250

============================== PDT Pruning Report: Epoch 160 ==============================
 [*] Pruned this step: 10337 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  228/ 256 |    10.9% | Hessian: 0.126158
 Group  2 |  228/ 256 |    10.9% | Hessian: 0.126158
 Group  3 |  228/ 256 |    10.9% | Hessian: 0.126158
 Group  4 |  457/ 512 |    10.7% | Hessian: 0.102787
 Group  5 |  457/ 512 |    10.7% | Hessian: 0.102787
 Group  6 |  457/ 512 |    10.7% | Hessian: 0.102787
 Group  7 |  457/ 512 |    10.7% | Hessian: 0.102787
 Group  8 |  457/ 512 |    10.7% | Hessian: 0.102787
 Group  9 |  457/ 512 |    10.7% | Hessian: 0.102787
 Group 10 |  457/ 512 |    10.7% | Hessian: 0.102787
 Group 11 |  457/ 512 |    10.7% | Hessian: 0.102787
 Group 12 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 13 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 14 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 15 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 16 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 17 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 18 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 19 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 20 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 21 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 22 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 23 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 24 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 25 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 26 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 27 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 28 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 29 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 30 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 31 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 32 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 33 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 34 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 35 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 36 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 37 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 38 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 39 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 40 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 41 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 42 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 43 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 44 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 45 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 46 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 47 |   72/1024 |    93.0% | Hessian: 0.006258
 Group 48 |   22/2048 |    98.9% | Hessian: 0.004666
 Group 49 |   22/2048 |    98.9% | Hessian: 0.004666
 Group 50 |   22/2048 |    98.9% | Hessian: 0.004666

[Scientific Metrics] 🟢 Size: 168.34MB | 🔵 Sparsity: 24.16% | 🟡 Speedup: 1.32x
=========================================================================================


[Scientific Metrics - Epoch 160]
 🟢 Model Size: 221.98 MB -> 168.34 MB
 🔵 Sparsity: 55.70 %
 🟡 Speedup: 1.32x
💾 Checkpoint saved: resnet152_pdt_ep160_sp55.70.pth
Epoch 160/250 | Loss: 1.5298 | Val Acc: 55.38% | Peak VRAM: 15875.49 MB
Epoch 161/250 | Loss: 1.1391 | Val Acc: 58.72% | Peak VRAM: 3895.78 MB
Epoch 162/250 | Loss: 1.0447 | Val Acc: 63.25% | Peak VRAM: 3895.78 MB
Epoch 163/250 | Loss: 0.9875 | Val Acc: 62.20% | Peak VRAM: 3895.78 MB
Epoch 164/250 | Loss: 0.9519 | Val Acc: 65.26% | Peak VRAM: 3895.78 MB
Epoch 165/250 | Loss: 0.9146 | Val Acc: 63.80% | Peak VRAM: 3895.78 MB
Epoch 166/250 | Loss: 0.8911 | Val Acc: 64.58% | Peak VRAM: 3895.78 MB
Epoch 167/250 | Loss: 0.8732 | Val Acc: 63.73% | Peak VRAM: 3895.78 MB
Epoch 168/250 | Loss: 0.8542 | Val Acc: 62.48% | Peak VRAM: 3895.78 MB
Epoch 169/250 | Loss: 0.8444 | Val Acc: 64.08% | Peak VRAM: 3895.78 MB
Epoch 170/250 | Loss: 0.8293 | Val Acc: 66.08% | Peak VRAM: 3895.78 MB
Epoch 171/250 | Loss: 0.8177 | Val Acc: 64.73% | Peak VRAM: 3895.78 MB
Epoch 172/250 | Loss: 0.8191 | Val Acc: 65.89% | Peak VRAM: 3895.78 MB
Epoch 173/250 | Loss: 0.7957 | Val Acc: 66.69% | Peak VRAM: 3895.78 MB
Epoch 174/250 | Loss: 0.7923 | Val Acc: 65.26% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 175

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 175/250

============================== PDT Pruning Report: Epoch 175 ==============================
 [*] Pruned this step: 10246 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  225/ 256 |    12.1% | Hessian: 0.158648
 Group  2 |  225/ 256 |    12.1% | Hessian: 0.158648
 Group  3 |  225/ 256 |    12.1% | Hessian: 0.158648
 Group  4 |  451/ 512 |    11.9% | Hessian: 0.062958
 Group  5 |  451/ 512 |    11.9% | Hessian: 0.062958
 Group  6 |  451/ 512 |    11.9% | Hessian: 0.062958
 Group  7 |  451/ 512 |    11.9% | Hessian: 0.062958
 Group  8 |  451/ 512 |    11.9% | Hessian: 0.062958
 Group  9 |  451/ 512 |    11.9% | Hessian: 0.062958
 Group 10 |  451/ 512 |    11.9% | Hessian: 0.062958
 Group 11 |  451/ 512 |    11.9% | Hessian: 0.062958
 Group 12 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 13 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 14 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 15 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 16 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 17 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 18 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 19 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 20 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 21 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 22 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 23 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 24 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 25 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 26 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 27 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 28 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 29 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 30 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 31 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 32 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 33 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 34 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 35 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 36 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 37 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 38 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 39 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 40 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 41 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 42 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 43 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 44 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 45 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 46 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 47 |    2/1024 |    99.8% | Hessian: 0.006794
 Group 48 |    0/2048 |   100.0% | Hessian: 0.010833
 Group 49 |    0/2048 |   100.0% | Hessian: 0.010833
 Group 50 |    0/2048 |   100.0% | Hessian: 0.010833

[Scientific Metrics] 🟢 Size: 166.35MB | 🔵 Sparsity: 25.06% | 🟡 Speedup: 1.33x
=========================================================================================


[Scientific Metrics - Epoch 175]
 🟢 Model Size: 221.98 MB -> 166.35 MB
 🔵 Sparsity: 58.16 %
 🟡 Speedup: 1.33x
💾 Checkpoint saved: resnet152_pdt_ep175_sp58.16.pth
Epoch 175/250 | Loss: 4.6275 | Val Acc: 1.00% | Peak VRAM: 15875.49 MB
Epoch 176/250 | Loss: 4.6117 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 177/250 | Loss: 4.6108 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 178/250 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 179/250 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 180/250 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 181/250 | Loss: 4.6097 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 182/250 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 183/250 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 184/250 | Loss: 4.6096 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 185/250 | Loss: 4.6096 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 186/250 | Loss: 4.6100 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 187/250 | Loss: 4.6103 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 188/250 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 189/250 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 190

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 190/250

============================== PDT Pruning Report: Epoch 190 ==============================
 [*] Pruned this step: 5853 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  220/ 256 |    14.1% | Hessian: 0.000392
 Group  2 |  220/ 256 |    14.1% | Hessian: 0.000392
 Group  3 |  220/ 256 |    14.1% | Hessian: 0.000392
 Group  4 |  245/ 512 |    52.1% | Hessian: 0.000134
 Group  5 |  245/ 512 |    52.1% | Hessian: 0.000134
 Group  6 |  245/ 512 |    52.1% | Hessian: 0.000134
 Group  7 |  245/ 512 |    52.1% | Hessian: 0.000134
 Group  8 |  245/ 512 |    52.1% | Hessian: 0.000134
 Group  9 |  245/ 512 |    52.1% | Hessian: 0.000134
 Group 10 |  245/ 512 |    52.1% | Hessian: 0.000134
 Group 11 |  245/ 512 |    52.1% | Hessian: 0.000134
 Group 12 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 13 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 14 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 15 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 16 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 17 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 18 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 19 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 20 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 21 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 22 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 23 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 24 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 25 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 26 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 27 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 28 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 29 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 30 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 31 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 32 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 33 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 34 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 35 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 36 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 37 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 38 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 39 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 40 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 41 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 42 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 43 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 44 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 45 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 46 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 47 |    2/1024 |    99.8% | Hessian: 0.014204
 Group 48 |    0/2048 |   100.0% | Hessian: 0.002394
 Group 49 |    0/2048 |   100.0% | Hessian: 0.002394
 Group 50 |    0/2048 |   100.0% | Hessian: 0.002394

[Scientific Metrics] 🟢 Size: 165.36MB | 🔵 Sparsity: 25.50% | 🟡 Speedup: 1.34x
=========================================================================================


[Scientific Metrics - Epoch 190]
 🟢 Model Size: 221.98 MB -> 165.36 MB
 🔵 Sparsity: 60.56 %
 🟡 Speedup: 1.34x
💾 Checkpoint saved: resnet152_pdt_ep190_sp60.56.pth
Epoch 190/250 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 15875.49 MB
Epoch 191/250 | Loss: 4.6103 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 192/250 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 193/250 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 194/250 | Loss: 4.6101 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 195/250 | Loss: 4.6101 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 196/250 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 197/250 | Loss: 4.6097 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 198/250 | Loss: 4.6096 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 199/250 | Loss: 4.6101 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 200/250 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 201/250 | Loss: 4.6102 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 202/250 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 203/250 | Loss: 4.6103 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 204/250 | Loss: 4.6096 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 205

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 205/250

============================== PDT Pruning Report: Epoch 205 ==============================
 [*] Pruned this step: 13052 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |    0/ 256 |   100.0% | Hessian: 0.000000
 Group  2 |    0/ 256 |   100.0% | Hessian: 0.000000
 Group  3 |    0/ 256 |   100.0% | Hessian: 0.000000
 Group  4 |    0/ 512 |   100.0% | Hessian: 0.000000
 Group  5 |    0/ 512 |   100.0% | Hessian: 0.000000
 Group  6 |    0/ 512 |   100.0% | Hessian: 0.000000
 Group  7 |    0/ 512 |   100.0% | Hessian: 0.000000
 Group  8 |    0/ 512 |   100.0% | Hessian: 0.000000
 Group  9 |    0/ 512 |   100.0% | Hessian: 0.000000
 Group 10 |    0/ 512 |   100.0% | Hessian: 0.000000
 Group 11 |    0/ 512 |   100.0% | Hessian: 0.000000
 Group 12 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 13 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 14 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 15 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 16 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 17 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 18 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 19 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 20 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 21 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 22 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 23 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 24 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 25 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 26 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 27 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 28 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 29 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 30 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 31 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 32 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 33 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 34 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 35 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 36 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 37 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 38 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 39 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 40 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 41 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 42 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 43 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 44 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 45 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 46 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 47 |    0/1024 |   100.0% | Hessian: 0.000000
 Group 48 |    0/2048 |   100.0% | Hessian: 0.000000
 Group 49 |    0/2048 |   100.0% | Hessian: 0.000000
 Group 50 |    0/2048 |   100.0% | Hessian: 0.000000

[Scientific Metrics] 🟢 Size: 163.91MB | 🔵 Sparsity: 26.16% | 🟡 Speedup: 1.35x
=========================================================================================


[Scientific Metrics - Epoch 205]
 🟢 Model Size: 221.98 MB -> 163.91 MB
 🔵 Sparsity: 64.64 %
 🟡 Speedup: 1.35x
💾 Checkpoint saved: resnet152_pdt_ep205_sp64.64.pth
Epoch 205/250 | Loss: 4.6101 | Val Acc: 1.00% | Peak VRAM: 15814.74 MB
Epoch 206/250 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 207/250 | Loss: 4.6100 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 208/250 | Loss: 4.6103 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 209/250 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 210/250 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
